PM2.5,PM10,CO,NO2,SO2,O3,Time,dt,t_days,hour_of_day,dow,month,is_weekend,sin_hour,cos_hour,sin_month,cos_month,matched,n_points,min_delta_sec,mc_PM2.5_mean,mc_PM2.5_std,mc_PM2.5_iqr,mc_PM10_mean,mc_PM10_std,mc_PM10_iqr,mc_CO_mean,mc_CO_std,mc_CO_iqr,mc_NO2_mean,mc_NO2_std,mc_NO2_iqr,mc_SO2_mean,mc_SO2_std,mc_SO2_iqr,mc_O3_mean,mc_O3_std,mc_O3_iqr,mc_WindSpeed_mean,mc_WindSpeed_std,mc_WindSpeed_iqr,mc_Pressure_mean,mc_Pressure_std,mc_Pressure_iqr,mc_Precipitation_mean,mc_Precipitation_std,mc_Precipitation_iqr,mc_Temperature_mean,mc_Temperature_std,mc_Temperature_iqr,mc_Humidity_mean,mc_Humidity_std,mc_Humidity_iqr,mc_t_days_mean,mc_t_days_std,mc_t_days_iqr,mc_hour_of_day_mean,mc_hour_of_day_std,mc_hour_of_day_iqr,mc_dow_mean,mc_dow_std,mc_dow_iqr,mc_month_mean,mc_month_std,mc_month_iqr,mc_is_weekend_mean,mc_is_weekend_std,mc_is_weekend_iqr,mc_sin_hour_mean,mc_sin_hour_std,mc_sin_hour_iqr,mc_cos_hour_mean,mc_cos_hour_std,mc_cos_hour_iqr,mc_sin_month_mean,mc_sin_month_std,mc_sin_month_iqr,mc_cos_month_mean,mc_cos_month_std,mc_cos_month_iqr
73,178,1.98,55,25,10,2019-01-17 09:00:00,2019-01-17 09:00:00,63.958333333333336,9,3,1,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,True,11,0.0,91.72727272727273,3.2218263903035185,2.5,185.1818181818182,8.922068470098397,16.5,0.7818181818181817,0.03856946079199354,0.0,95.81818181818181,5.30554053142359,3.5,18.454545454545453,0.49792959773196915,1.0,81.0909090909091,0.2874797872880344,0.0,0.8545454545454546,0.4075729412992708,0.55,1026.990909090909,0.05142594772261123,0.0,0.2,0.0,0.0,2.0,0.0,0.0,72.81818181818181,0.38569460791993504,0.0,63.95694444444445,0.002196026152894821,0.003472222222228538,8.545454545454545,0.49792959773196915,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7793425187310437,0.07913028582228657,0.15891862259789113,-0.6129673351926622,0.10312459624378066,0.20710678118654768,0.0,0.0,0.0,1.0,0.0,0.0
85,168,1.22,54,19,19,2019-01-17 10:00:00,2019-01-17 10:00:00,64.0,10,3,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,True,13,0.0,84.53846153846153,3.410738350368518,7.0,160.92307692307693,6.922222169456395,12.0,0.776923076923077,0.042132504423474354,0.0,82.92307692307692,24.335670364117895,22.0,18.0,0.6793662204867574,0.0,85.3076923076923,1.1357556200179542,2.0,1.1153846153846152,0.6443197412729822,0.7999999999999999,1027.1153846153848,0.05329387100215414,0.0,0.20000000000000004,2.7755575615628914e-17,0.0,4.615384615384615,0.4865042554105198,1.0,57.53846153846154,1.0088366960464616,1.0,63.99898504273504,0.002223146586183023,0.004166666666662877,9.615384615384615,0.4865042554105198,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5796564543025183,0.10075833037163083,0.20710678118654763,-0.8049028566314037,0.07731458615785249,0.15891862259789125,0.0,0.0,0.0,1.0,0.0,0.0
69,134,0.98,43,16,34,2019-01-17 11:00:00,2019-01-17 11:00:00,64.04166666666667,11,3,1,0,0.258819045102521,-0.9659258262890682,0.0,1.0,True,11,0.0,92.36363636363636,3.2269526089634266,6.0,181.54545454545453,9.218199748951541,16.0,0.8454545454545456,0.04979295977319691,0.09999999999999998,92.0909090909091,1.7814470856604931,2.5,17.363636363636363,0.77138921583987,1.0,88.54545454545455,0.49792959773196915,1.0,0.8636363636363636,0.3674796896619589,0.30000000000000016,1027.5454545454545,0.04979295977315163,0.09999999999990905,0.2,0.0,0.0,6.0,0.0,0.0,54.09090909090909,0.668042657122685,0.5,64.04027777777777,0.0021960261528946173,0.0034722222222143273,10.545454545454545,0.49792959773196915,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36844675187410236,0.12009113585271389,0.24118095489747893,-0.9205165433324183,0.04974337719098393,0.0999004225046295,0.0,0.0,0.0,1.0,0.0,0.0
57,113,0.89,43,14,40,2019-01-17 12:00:00,2019-01-17 12:00:00,64.08333333333333,12,3,1,0,1.2246467991473532e-16,-1.0,0.0,1.0,True,11,0.0,66.81818181818181,2.328408813611945,3.5,127.27272727272727,3.863368974704687,4.5,0.7545454545454546,0.04979295977319696,0.10000000000000009,80.72727272727273,2.004127971368055,3.0,16.272727272727273,0.7496555682941201,1.0,90.9090909090909,0.51425947722658,0.0,0.9272727272727272,0.28948515141983017,0.3500000000000001,1026.5727272727272,0.044536177141471824,0.049999999999954525,0.2,0.0,0.0,7.454545454545454,0.49792959773196915,1.0,43.09090909090909,0.7925270806437589,1.5,64.08194444444445,0.0021960261528950254,0.003472222222228538,11.545454545454545,0.49792959773196915,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11764502050114602,0.12887366301327063,0.2588190451025209,-0.9845117392223037,0.016966539608933514,0.0340741737109318,0.0,0.0,0.0,1.0,0.0,0.0
49,125,0.85,49,14,41,2019-01-17 13:00:00,2019-01-17 13:00:00,64.125,13,3,1,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,True,4,120.0,57.25,3.6996621467371855,4.75,116.0,4.58257569495584,6.0,0.7250000000000001,0.043301270189221974,0.025000000000000022,64.75,3.112474899497183,2.75,15.25,0.4330127018922193,0.25,92.0,2.23606797749979,3.0,0.6,0.12247448713915887,0.1499999999999999,1025.7,0.07071067811867082,0.049999999999954525,0.2,0.0,0.0,9.0,0.0,0.0,36.0,0.7071067811865476,0.5,64.12604166666665,0.0007764124921856616,0.0010416666666515084,13.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2588190451025208,0.0,0.0,-0.9659258262890683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58,109,0.75,36,12,54,2019-01-17 14:00:00,2019-01-17 14:00:00,64.16666666666667,14,3,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,True,11,0.0,56.72727272727273,1.4826824027545535,1.5,114.0,2.9541957835039856,6.5,0.7181818181818183,0.03856946079199354,0.0,71.0909090909091,5.401254828186526,10.0,15.0,0.4264014327112209,0.0,85.45454545454545,16.278059055414754,16.5,0.718181818181818,0.43236807093069507,0.1499999999999999,1025.0636363636363,0.04810456929203972,0.09999999999990905,0.2,0.0,0.0,9.636363636363637,0.4810456929208346,1.0,34.18181818181818,0.8331955809010617,1.5,64.16527777777777,0.0021960261528946173,0.0034722222222143273,13.545454545454545,0.49792959773196915,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3903722932284184,0.12009113585271389,0.24118095489747893,-0.9114346867410887,0.04974337719098393,0.0999004225046295,0.0,0.0,0.0,1.0,0.0,0.0
46,113,0.82,36,11,54,2019-01-17 15:00:00,2019-01-17 15:00:00,64.20833333333333,15,3,1,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,True,12,0.0,52.25,2.277608394786075,2.25,108.58333333333333,2.6912925436591904,3.5,0.7166666666666667,0.03726779962499653,0.0,59.833333333333336,3.9756201472921875,4.75,14.833333333333334,0.7993052538854533,0.25,42.5,2.4664414311581235,5.25,1.125,0.5309190145398825,0.525,1025.2,0.0577350269189757,0.0,0.20000000000000004,2.7755575615628914e-17,0.0,9.833333333333334,0.3726779962499649,0.0,33.416666666666664,0.7592027982620247,1.0,64.20711805555555,0.0021799546529907795,0.003645833333337123,14.583333333333334,0.4930066485916347,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6208122890254857,0.10210502009338074,0.2071067811865474,-0.7733228739356691,0.078347937525785,0.1589186225978909,0.0,0.0,0.0,1.0,0.0,0.0
55,115,0.96,64,12,24,2019-01-17 16:00:00,2019-01-17 16:00:00,64.25,16,3,1,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,True,11,0.0,58.63636363636363,2.993105024209878,3.0,116.63636363636364,4.374985242005805,7.0,0.6909090909090909,0.02874797872880344,0.0,77.54545454545455,5.990350367103844,6.0,15.181818181818182,0.5749595745760689,0.5,95.0,11.29762646029526,11.0,0.6545454545454545,0.3473631486280509,0.4,1025.5,0.11281521496348727,0.1999999999998181,0.2,0.0,0.0,9.0,0.0,0.0,38.0,0.6030226891555273,0.0,64.24861111111112,0.0021960261528942084,0.003472222222228538,15.545454545454545,0.49792959773196915,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7937896662399424,0.07913028582228668,0.15891862259789136,-0.5941394459938856,0.10312459624378054,0.20710678118654746,0.0,0.0,0.0,1.0,0.0,0.0
61,129,1.42,107,13,6,2019-01-17 17:00:00,2019-01-17 17:00:00,64.29166666666667,17,3,1,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,True,11,0.0,61.27272727272727,2.631657241114569,3.5,122.36363636363636,3.023325299693798,4.5,0.7454545454545456,0.04979295977319696,0.10000000000000009,80.18181818181819,19.39924169941693,28.5,15.272727272727273,0.4453617714151233,0.5,97.18181818181819,17.272248797200575,12.0,0.3909090909090908,0.2968150494057183,0.24999999999999994,1025.6727272727273,0.04453617714157308,0.049999999999954525,0.2,0.0,0.0,7.363636363636363,0.4810456929208346,1.0,43.45454545454545,0.9875254992000196,1.5,64.29027777777777,0.0021960261528946173,0.0034722222222143273,16.545454545454547,0.49792959773196915,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9205165433324183,0.04974337719098409,0.09990042250462983,-0.36844675187410236,0.12009113585271433,0.24118095489747982,0.0,0.0,0.0,1.0,0.0,0.0
79,185,2.03,108,14,4,2019-01-17 18:00:00,2019-01-17 18:00:00,64.33333333333333,18,3,1,0,-1.0,-1.8369701987210297e-16,0.0,1.0,True,11,0.0,65.9090909090909,2.8747978728803445,1.5,130.36363636363637,5.547689564506312,7.5,0.7090909090909091,0.028747978728803473,0.0,70.45454545454545,20.495514526414784,30.5,15.272727272727273,0.616575453011388,1.0,101.18181818181819,0.38569460791993504,0.0,0.35454545454545455,0.149931113658824,0.15000000000000002,1025.9454545454546,0.049792959773151624,0.09999999999990905,0.2,0.0,0.0,6.0,0.0,0.0,50.0,0.6030226891555273,0.0,64.33194444444445,0.0021960261528950254,0.003472222222228538,17.545454545454547,0.49792959773196915,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9845117392223037,0.016966539608933455,0.03407417371093169,-0.11764502050114585,0.1288736630132704,0.25881904510252046,0.0,0.0,0.0,1.0,0.0,0.0
82,193,2.33,106,15,3,2019-01-17 19:00:00,2019-01-17 19:00:00,64.375,19,3,1,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,True,11,0.0,78.54545454545455,5.8521734325203925,6.0,150.27272727272728,10.127289048460817,8.5,0.8,0.0426401432711221,0.0,53.63636363636363,17.99127428542023,28.5,17.09090909090909,0.5142594772265799,0.0,103.36363636363636,2.3460887091934435,3.0,0.17272727272727273,0.061657545301138796,0.1,1026.4363636363635,0.07713892158398993,0.09999999999990905,0.2,0.0,0.0,4.090909090909091,0.28747978728803447,0.0,59.36363636363637,1.2264306875665492,1.5,64.37361111111112,0.0021960261528942084,0.003472222222228538,18.545454545454547,0.49792959773196915,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9814140870667644,0.0169665396089334,0.03407417371093158,0.14117402460137463,0.1288736630132704,0.25881904510252046,0.0,0.0,0.0,1.0,0.0,0.0
89,225,2.33,104,15,3,2019-01-17 20:00:00,2019-01-17 20:00:00,64.41666666666667,20,3,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,True,12,0.0,94.83333333333333,3.4359213546813834,1.5,183.33333333333334,6.446359868604572,9.0,0.9916666666666667,0.04930066485916348,0.0,61.666666666666664,18.616002673924267,21.75,25.5,1.5545631755148024,2.25,104.66666666666667,3.8801489089409387,5.5,0.20000000000000004,0.07071067811865475,0.04999999999999999,1026.4166666666667,0.06871842709362952,0.09999999999990905,0.20000000000000004,2.7755575615628914e-17,0.0,3.25,0.4330127018922193,0.25,71.08333333333333,1.0374916331657276,2.0,64.41550925925925,0.0022383193988207923,0.0038194444444314968,19.583333333333332,0.4930066485916347,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9076505798280347,0.049251572491895865,0.09990042250462983,0.3995079354593835,0.11890381427813672,0.24118095489747982,0.0,0.0,0.0,1.0,0.0,0.0
84,186,2.25,97,16,2,2019-01-17 21:00:00,2019-01-17 21:00:00,64.45833333333333,21,3,1,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,True,10,0.0,92.4,4.176122603564219,6.75,179.1,6.220128616033595,6.75,0.95,0.04999999999999999,0.09999999999999998,67.6,18.932511719262184,26.0,59.3,15.421089455677247,24.25,98.9,1.7578395831246945,2.0,0.27,0.07810249675906654,0.09999999999999998,1026.45,0.04999999999995453,0.09999999999990905,0.2,0.0,0.0,2.8,0.39999999999999997,0.0,75.4,0.4898979485566356,1.0,64.4567361111111,0.0021971238916053295,0.003124999999997158,20.5,0.5,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7865660924854933,0.07945931129894546,0.1589186225978909,0.6035533905932736,0.1035533905932736,0.20710678118654724,0.0,0.0,0.0,1.0,0.0,0.0
88,185,1.98,89,16,2,2019-01-17 22:00:00,2019-01-17 22:00:00,64.5,22,3,1,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,True,11,0.0,98.81818181818181,4.018552019145518,4.0,189.9090909090909,12.302657107341748,7.0,1.0,0.0426401432711221,0.0,67.36363636363636,24.761673931052574,49.5,31.454545454545453,2.0610516452281153,3.5,94.63636363636364,2.05703790890632,3.5,0.23636363636363636,0.077138921583987,0.09999999999999998,1026.7999999999997,0.04264014327113178,0.0,0.2,0.0,0.0,2.0,0.0,0.0,80.45454545454545,0.655554777357089,1.0,64.49861111111112,0.0021960261528942084,0.003472222222228538,21.545454545454547,0.49792959773196915,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5941394459938855,0.10312459624378043,0.20710678118654724,0.7937896662399424,0.07913028582228651,0.15891862259789102,0.0,0.0,0.0,1.0,0.0,0.0
79,175,1.9,81,16,2,2019-01-17 23:00:00,2019-01-17 23:00:00,64.54166666666667,23,3,1,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,True,11,0.0,96.54545454545455,3.551277269931747,5.5,187.0909090909091,8.89795222053975,7.5,0.9,0.0,0.0,65.81818181818181,19.33822489652968,19.5,23.454545454545453,0.9875254992000196,1.5,85.81818181818181,2.16661368869327,3.5,0.2909090909090909,0.06680426571226848,0.04999999999999999,1026.6727272727273,0.06165754530118024,0.10000000000013642,0.2,0.0,0.0,1.0,0.0,0.0,82.0,0.0,0.0,64.54027777777777,0.0021960261528946173,0.0034722222222143273,22.545454545454547,0.49792959773196915,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.36844675187410286,0.12009113585271387,0.24118095489747887,0.9205165433324182,0.04974337719098403,0.09990042250462972,0.0,0.0,0.0,1.0,0.0,0.0
78,163,1.88,77,15,2,2019-01-18 00:00:00,2019-01-18 00:00:00,64.58333333333333,0,4,1,0,0.0,1.0,0.0,1.0,True,11,0.0,102.54545454545455,3.172714248475481,2.5,203.9090909090909,9.423901387184179,18.0,0.881818181818182,0.03856946079199349,0.0,63.27272727272727,24.05331543615296,43.0,22.90909090909091,2.0205555246266247,3.0,85.0,3.592922335521728,7.0,0.23636363636363641,0.077138921583987,0.09999999999999998,1026.290909090909,0.07925270806438917,0.14999999999986358,0.2,0.0,0.0,1.0,0.0,0.0,84.0909090909091,0.5142594772265799,0.0,64.58194444444445,0.0021960261528950254,0.003472222222228538,10.454545454545455,11.452380747835292,23.0,3.5454545454545454,0.49792959773196915,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.11764502050114617,0.12887366301327097,0.25881904510252157,0.9845117392223037,0.01696653960893357,0.03407417371093191,0.0,0.0,0.0,1.0,0.0,0.0
81,150,1.66,71,14,2,2019-01-18 01:00:00,2019-01-18 01:00:00,64.625,1,4,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0,True,11,0.0,100.54545454545455,2.8719216361693296,5.0,191.54545454545453,9.048994282275858,12.0,0.881818181818182,0.03856946079199349,0.0,61.0,20.569173758099986,33.5,22.545454545454547,1.3047909176733932,0.5,83.0909090909091,1.2398346997259868,1.5,0.22727272727272727,0.09620913858416692,0.14999999999999997,1026.1909090909094,0.05142594772268431,0.0,0.2,0.0,0.0,0.0,0.0,0.0,85.18181818181819,0.9359663764533638,2.0,64.62361111111112,0.0021960261528942084,0.003472222222228538,0.5454545454545454,0.49792959773196915,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14117402460137496,0.12887366301327055,0.25881904510252074,0.9814140870667644,0.016966539608933455,0.03407417371093169,0.0,0.0,0.0,1.0,0.0,0.0
71,126,1.48,71,13,2,2019-01-18 02:00:00,2019-01-18 02:00:00,64.66666666666667,2,4,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,True,10,0.0,97.2,3.3406586176980135,4.25,190.3,6.558200972827838,7.75,0.8300000000000001,0.04582575694955839,0.07499999999999996,65.8,27.165419194262398,51.75,23.1,2.467792535850613,4.75,81.0,2.0976176963403033,3.25,0.19,0.053851648071345036,0.0,1025.6799999999998,0.09797958971133548,0.1750000000001819,0.2,0.0,0.0,0.0,0.0,0.0,87.7,0.45825756949558405,0.75,64.66569444444444,0.0019444444444449767,0.0026041666666571928,1.6,0.48989794855663565,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4035276180410083,0.11815405503520553,0.2411809548974792,0.9059855727862907,0.048941012044959195,0.0999004225046296,0.0,0.0,0.0,1.0,0.0,0.0
79,132,1.49,64,12,2,2019-01-18 03:00:00,2019-01-18 03:00:00,64.70833333333333,3,4,1,0,0.7071067811865476,0.7071067811865476,0.0,1.0,True,10,60.0,99.5,3.6674241641784495,0.75,195.0,9.423375191511797,9.25,0.8,0.0,0.0,69.9,22.17859328271295,43.75,18.4,0.4898979485566356,1.0,80.9,1.1357816691600546,1.75,0.27999999999999997,0.17776388834631177,0.325,1024.94,0.16248076809270579,0.2749999999998636,0.2,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,64.70694444444445,0.0023032116599693607,0.0038194444444457076,2.5,0.5,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6035533905932738,0.10355339059327381,0.20710678118654763,0.7865660924854933,0.07945931129894557,0.15891862259789113,0.0,0.0,0.0,1.0,0.0,0.0
79,131,1.55,64,12,2,2019-01-18 04:00:00,2019-01-18 04:00:00,64.75,4,4,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0,True,11,0.0,103.54545454545455,2.934547707557995,4.5,207.63636363636363,9.781919566896017,19.0,0.790909090909091,0.02874797872880348,0.0,79.72727272727273,14.238813210829496,25.0,17.90909090909091,0.6680426571226848,0.5,80.72727272727273,1.4826824027545535,1.5,0.4818181818181818,0.13360853142453696,0.15000000000000002,1024.2090909090912,0.07925270806438917,0.14999999999986358,0.2,0.0,0.0,0.0,0.0,0.0,85.45454545454545,0.8907235428302466,1.0,64.74861111111112,0.0021960261528942084,0.003472222222228538,3.5454545454545454,0.49792959773196915,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7937896662399427,0.07913028582228651,0.15891862259789102,0.5941394459938852,0.10312459624378054,0.20710678118654746,0.0,0.0,0.0,1.0,0.0,0.0
77,134,1.72,68,12,2,2019-01-18 05:00:00,2019-01-18 05:00:00,64.79166666666667,5,4,1,0,0.9659258262890683,0.25881904510252074,0.0,1.0,True,11,0.0,103.72727272727273,3.4136333373670165,5.0,210.0909090909091,10.130552757552458,15.5,0.7727272727272727,0.04453617714151237,0.050000000000000044,87.0909090909091,18.76386539676991,7.5,17.545454545454547,0.49792959773196915,1.0,79.45454545454545,1.4993111365882401,2.0,0.2,0.08528028654224418,0.04999999999999999,1024.209090909091,0.05142594772265508,0.0,0.2,0.0,0.0,0.0,0.0,0.0,88.81818181818181,0.38569460791993504,0.0,64.79027777777777,0.0021960261528946173,0.0034722222222143273,4.545454545454546,0.49792959773196915,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9205165433324183,0.04974337719098403,0.09990042250462972,0.3684467518741022,0.12009113585271411,0.24118095489747937,0.0,0.0,0.0,1.0,0.0,0.0
77,138,2.15,72,14,2,2019-01-18 06:00:00,2019-01-18 06:00:00,64.83333333333333,6,4,1,0,1.0,6.123233995736766e-17,0.0,1.0,True,12,0.0,104.25,2.4537386440559095,2.75,208.0,6.416125518306719,12.25,0.7833333333333332,0.03726779962499653,0.0,84.08333333333333,21.89162066991742,4.25,18.583333333333332,0.8620067027323834,1.0,77.66666666666667,1.5986105077709065,1.25,0.3833333333333333,0.06871842709362769,0.10000000000000003,1024.9916666666668,0.06400954789884686,0.02500000000009095,0.20000000000000004,2.7755575615628914e-17,0.0,0.0,0.0,0.0,88.08333333333333,0.2763853991962833,0.0,64.83217592592592,0.0022383193988217724,0.0038194444444457076,5.583333333333333,0.4930066485916346,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.985802427620445,0.016798794184755612,0.03407417371093169,0.107841268792717,0.12759951001768086,0.2588190451025207,0.0,0.0,0.0,1.0,0.0,0.0
80,161,2.01,74,16,3,2019-01-18 07:00:00,2019-01-18 07:00:00,64.875,7,4,1,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,True,11,0.0,105.54545454545455,4.479521816274516,7.0,216.45454545454547,10.543103186130182,13.0,0.8181818181818183,0.03856946079199349,0.0,89.45454545454545,16.653493416553978,7.5,18.90909090909091,1.083306844346635,2.0,79.18181818181819,1.5850541612875177,2.0,0.3727272727272727,0.09620913858416694,0.10000000000000003,1024.9272727272726,0.07496555682941403,0.09999999999990905,0.2,0.0,0.0,0.0,0.0,0.0,89.45454545454545,0.49792959773196915,1.0,64.87361111111112,0.0021960261528942084,0.003472222222228538,6.545454545454546,0.49792959773196915,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9814140870667644,0.016966539608933455,0.03407417371093169,-0.14117402460137488,0.12887366301327052,0.2588190451025207,0.0,0.0,0.0,1.0,0.0,0.0
87,168,1.79,73,19,6,2019-01-18 08:00:00,2019-01-18 08:00:00,64.91666666666667,8,4,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,True,11,0.0,104.0909090909091,3.703917961356975,2.5,207.72727272727272,12.151250658347209,8.0,0.890909090909091,0.028747978728803445,0.0,71.36363636363636,15.633720706872563,26.0,19.454545454545453,0.655554777357089,1.0,83.72727272727273,0.9620913858416693,1.5,0.4818181818181818,0.16414063713879806,0.10000000000000003,1024.7727272727273,0.06165754530112539,0.09999999999990905,0.2,0.0,0.0,1.2727272727272727,0.4453617714151233,0.5,80.45454545454545,1.4993111365882401,2.5,64.91527777777777,0.0021960261528946173,0.0034722222222143273,7.545454545454546,0.49792959773196915,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9114346867410887,0.04974337719098398,0.0999004225046296,-0.3903722932284184,0.12009113585271401,0.24118095489747915,0.0,0.0,0.0,1.0,0.0,0.0
92,169,1.42,67,20,19,2019-01-18 09:00:00,2019-01-18 09:00:00,64.95833333333333,9,4,1,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,True,11,0.0,101.27272727272727,2.259964162664737,2.0,195.36363636363637,7.957531906916038,6.0,0.9181818181818183,0.05749595745760688,0.04999999999999993,59.90909090909091,20.250497392116056,31.5,18.454545454545453,0.9875254992000196,1.0,90.81818181818181,0.7158188976374373,1.0,0.6545454545454547,0.1724878723728207,0.30000000000000004,1024.8999999999999,2.2737367544323206e-13,0.0,0.2,0.0,0.0,5.0,0.0,0.0,59.72727272727273,0.9620913858416694,1.5,64.95694444444445,0.0021960261528950254,0.003472222222228538,8.545454545454545,0.49792959773196915,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7793425187310437,0.07913028582228657,0.15891862259789113,-0.6129673351926622,0.10312459624378066,0.20710678118654768,0.0,0.0,0.0,1.0,0.0,0.0
71,152,1.14,51,16,47,2019-01-18 10:00:00,2019-01-18 10:00:00,65.0,10,4,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,True,11,0.0,92.72727272727273,3.863368974704687,2.0,177.72727272727272,8.113859176976247,7.0,0.8636363636363636,0.048104569292083454,0.09999999999999998,59.09090909090909,21.155074806831685,30.5,17.90909090909091,0.7925270806437588,1.5,98.9090909090909,1.6762808104168887,1.0,1.236363636363636,0.4140108195176619,0.6000000000000001,1024.7272727272727,0.044536177141471824,0.049999999999954525,0.2,0.0,0.0,7.181818181818182,0.385694607919935,0.0,51.0,0.7385489458759964,1.0,64.99861111111112,0.0021960261528942084,0.003472222222228538,9.545454545454545,0.49792959773196915,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5941394459938852,0.10312459624378062,0.20710678118654763,-0.7937896662399427,0.07913028582228662,0.15891862259789125,0.0,0.0,0.0,1.0,0.0,0.0
65,122,1.02,34,15,70,2019-01-18 11:00:00,2019-01-18 11:00:00,65.04166666666667,11,4,1,0,0.258819045102521,-0.9659258262890682,0.0,1.0,True,11,0.0,77.9090909090909,5.2475889780588405,11.5,148.9090909090909,7.267043233349579,11.0,0.8727272727272729,0.04453617714151231,0.04999999999999993,88.45454545454545,18.578402105493044,8.5,16.272727272727273,0.4453617714151233,0.5,107.81818181818181,0.5749595745760689,0.5,0.8727272727272729,0.273332661424962,0.25,1023.8272727272725,0.07496555682939396,0.10000000000002274,0.2,0.0,0.0,10.0,0.0,0.0,42.45454545454545,0.8907235428302466,1.0,65.04021464646463,0.0021033246526455,0.0034722222222143273,10.545454545454545,0.49792959773196915,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36844675187410236,0.12009113585271389,0.24118095489747893,-0.9205165433324183,0.04974337719098393,0.0999004225046295,0.0,0.0,0.0,1.0,0.0,0.0
53,114,0.94,30,15,81,2019-01-18 12:00:00,2019-01-18 12:00:00,65.08333333333333,12,4,1,0,1.2246467991473532e-16,-1.0,0.0,1.0,True,11,0.0,73.81818181818181,2.3284088136119445,2.5,143.8181818181818,7.145477677501304,3.5,0.8272727272727274,0.04453617714151231,0.050000000000000044,76.0,2.8284271247461903,4.0,15.636363636363637,0.8813963377120598,1.0,56.27272727272727,18.72815531900813,16.0,0.881818181818182,0.35628941713209866,0.5499999999999999,1022.6727272727275,0.07496555682941151,0.049999999999954525,0.2,0.0,0.0,11.363636363636363,0.4810456929208347,1.0,41.36363636363637,1.1499191491521379,2.0,65.08194444444445,0.0021960261528950254,0.003472222222228538,11.545454545454545,0.49792959773196915,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11764502050114602,0.12887366301327063,0.2588190451025209,-0.9845117392223037,0.016966539608933514,0.0340741737109318,0.0,0.0,0.0,1.0,0.0,0.0
