hour,pm25_station,pm25_company,n_points,min_delta,std_pm25,iqr_pm25,matched
2019-01-24 01:00:00,79.0,95.0,11.0,0.0,4.3463673442208135,5.0,True
2019-01-24 02:00:00,77.0,96.0,11.0,0.0,2.1825756260978375,3.0,True
2019-01-24 03:00:00,88.0,105.0,11.0,0.0,1.3618169680781094,1.0,True
2019-01-24 04:00:00,97.0,108.0,11.0,0.0,4.109855117994931,6.5,True
2019-01-24 05:00:00,105.0,125.0,11.0,0.0,4.742458127480841,6.5,True
2019-01-24 06:00:00,114.0,135.0,11.0,0.0,4.5407248119856165,6.0,True
2019-01-24 07:00:00,132.0,150.0,10.0,0.0,5.696977756280566,3.5,True
2019-01-24 08:00:00,131.0,156.0,11.0,0.0,4.214692914511846,5.5,True
2019-01-24 09:00:00,133.0,151.0,10.0,1.0,4.671426144361296,0.75,True
2019-01-24 10:00:00,130.0,146.0,11.0,0.0,4.750119615718785,4.0,True
2019-01-24 11:00:00,101.0,136.0,11.0,0.0,6.528260244366936,5.5,True
2019-01-24 12:00:00,94.0,107.0,11.0,0.0,3.856517505824043,5.5,True
2019-01-24 13:00:00,90.0,112.0,11.0,0.0,3.0748244591432288,5.0,True
2019-01-24 14:00:00,85.0,97.0,11.0,0.0,3.5239440713753964,4.0,True
2019-01-24 15:00:00,78.0,92.0,11.0,0.0,2.7863302682267155,3.5,True
2019-01-24 16:00:00,94.0,98.0,11.0,0.0,4.1560470729681676,5.0,True
2019-01-24 17:00:00,88.0,107.0,11.0,0.0,5.556323179291075,5.5,True
2019-01-24 18:00:00,102.0,104.0,11.0,0.0,3.7001228480834385,5.5,True
2019-01-24 19:00:00,113.0,115.0,11.0,0.0,2.586679162731453,4.5,True
2019-01-24 20:00:00,129.0,124.0,11.0,0.0,3.5624302226021367,3.0,True
2019-01-24 21:00:00,128.0,135.0,11.0,0.0,2.4196167991120934,1.0,True
2019-01-24 22:00:00,135.0,135.0,11.0,0.0,3.3898243451407737,5.0,True
2019-01-24 23:00:00,136.0,146.0,11.0,0.0,3.668043818514915,5.5,True
2019-01-25 00:00:00,142.0,151.0,11.0,0.0,3.311138227805711,3.5,True
2019-01-25 01:00:00,133.0,151.0,11.0,0.0,5.9237580209617855,9.5,True
2019-01-25 02:00:00,124.0,150.0,11.0,0.0,3.0090771765685003,4.0,True
2019-01-25 03:00:00,113.0,143.0,11.0,0.0,2.236067977499789,3.0,True
2019-01-25 04:00:00,117.0,139.0,11.0,0.0,4.522670168666449,4.5,True
2019-01-25 05:00:00,109.0,140.0,11.0,0.0,4.156047072968176,4.5,True
2019-01-25 06:00:00,100.0,136.0,11.0,0.0,3.196589091231747,5.0,True
2019-01-25 07:00:00,103.0,140.0,11.0,0.0,4.784444491360417,5.0,True
2019-01-25 08:00:00,106.0,132.0,11.0,0.0,3.8823610435825326,6.0,True
2019-01-25 09:00:00,115.0,141.0,10.0,1.0,4.13790070231539,5.5,True
2019-01-25 10:00:00,114.0,160.0,11.0,0.0,5.6407607481776605,7.0,True
2019-01-25 11:00:00,109.0,163.0,11.0,0.0,4.63582884616215,4.5,True
2019-01-25 12:00:00,104.0,167.0,11.0,0.0,4.455843966584271,5.0,True
2019-01-25 13:00:00,79.0,141.0,11.0,0.0,2.898275349237887,4.5,True
2019-01-25 14:00:00,66.0,99.0,11.0,0.0,2.236067977499789,3.0,True
2019-01-25 15:00:00,64.0,96.0,11.0,0.0,2.5081684733903136,2.5,True
2019-01-25 16:00:00,67.0,80.0,10.0,0.0,1.286683937707919,1.75,True
2019-01-25 17:00:00,67.0,120.0,11.0,0.0,5.373334837205593,8.5,True
2019-01-25 18:00:00,71.0,94.0,11.0,0.0,3.4298157915019813,5.0,True
2019-01-25 19:00:00,71.0,99.0,11.0,0.0,3.113022500867782,5.0,True
2019-01-25 20:00:00,56.0,92.0,11.0,0.0,1.8683974659876539,2.5,True
2019-01-25 21:00:00,56.0,76.0,11.0,0.0,2.8762349126466167,4.0,True
2019-01-25 22:00:00,48.0,82.0,11.0,0.0,2.831639422345615,4.0,True
2019-01-25 23:00:00,26.0,51.0,11.0,0.0,1.3280197150781925,2.0,True
2019-01-26 00:00:00,30.0,48.0,11.0,0.0,2.0000000000000018,1.5,True
2019-01-26 01:00:00,28.0,45.0,11.0,0.0,1.678744119329035,3.0,True
2019-01-26 02:00:00,21.0,46.0,11.0,0.0,2.1148823307047775,2.5,True
2019-01-26 03:00:00,17.0,32.0,11.0,0.0,1.3483997249264836,1.0,True
2019-01-26 04:00:00,22.0,29.0,11.0,0.0,2.2522715805886446,3.5,True
2019-01-26 05:00:00,16.0,28.0,11.0,0.0,4.107642544419765,6.5,True
2019-01-26 06:00:00,22.0,28.0,11.0,0.0,2.579640566928938,4.0,True
2019-01-26 07:00:00,15.0,24.0,11.0,0.0,2.2279219832921355,2.5,True
2019-01-26 08:00:00,18.0,23.0,11.0,0.0,1.9164360862620162,1.0,True
2019-01-26 09:00:00,19.0,24.5,10.0,1.0,2.766867462592951,4.25,True
2019-01-26 10:00:00,13.0,20.0,11.0,0.0,2.500908925679913,2.0,True
2019-01-26 11:00:00,18.0,36.0,11.0,0.0,11.422465901578663,17.5,True
2019-01-26 12:00:00,15.0,24.0,11.0,0.0,3.35477949417625,4.5,True
2019-01-26 13:00:00,21.0,27.0,11.0,0.0,3.830499611372814,5.0,True
2019-01-26 14:00:00,13.0,26.0,11.0,0.0,2.9480347845486983,2.5,True
2019-01-26 15:00:00,11.0,29.0,11.0,0.0,2.73030134866931,2.5,True
2019-01-26 16:00:00,18.0,32.0,11.0,0.0,1.4893561757289022,1.5,True
2019-01-26 17:00:00,19.0,30.0,11.0,0.0,0.9244162777371755,0.5,True
2019-01-26 18:00:00,23.0,37.0,11.0,0.0,3.027149874657077,5.0,True
2019-01-26 19:00:00,35.0,43.0,11.0,0.0,1.3618169680781094,3.0,True
2019-01-26 20:00:00,21.0,44.0,11.0,0.0,1.4832396974191326,2.0,True
2019-01-26 21:00:00,31.0,44.0,11.0,0.0,1.6895400127092162,2.0,True
2019-01-26 22:00:00,29.0,46.0,11.0,0.0,1.3483997249264859,2.0,True
2019-01-26 23:00:00,32.0,46.5,10.0,0.0,1.1595018087284055,1.0,True
2019-01-27 00:00:00,34.0,48.0,11.0,0.0,1.963299634428086,1.0,True
2019-01-27 01:00:00,31.0,49.0,11.0,0.0,1.3280197150781916,1.5,True
2019-01-27 02:00:00,40.0,53.0,11.0,0.0,1.4012980994907414,1.0,True
2019-01-27 03:00:00,32.0,52.0,11.0,0.0,1.6787441193290356,2.0,True
2019-01-27 04:00:00,25.0,52.0,11.0,0.0,0.8201995322647239,1.0,True
2019-01-27 05:00:00,32.0,52.0,11.0,0.0,2.292279532375023,2.5,True
2019-01-27 06:00:00,32.0,51.0,11.0,0.0,0.7745966692414842,1.0,True
2019-01-27 07:00:00,29.0,52.0,11.0,0.0,1.721521525754576,1.0,True
2019-01-27 08:00:00,28.0,49.0,10.0,0.0,0.8755950357709129,0.0,True
2019-01-27 09:00:00,23.0,45.0,10.0,1.0,2.233582075700127,2.5,True
2019-01-27 10:00:00,34.0,51.0,11.0,0.0,1.0787197799411878,2.0,True
2019-01-27 11:00:00,28.0,50.0,11.0,0.0,1.6348477827391976,2.5,True
2019-01-27 12:00:00,31.0,51.0,11.0,0.0,2.022599587389727,0.5,True
2019-01-27 13:00:00,31.0,48.0,11.0,0.0,0.9244162777371757,0.5,True
2019-01-27 14:00:00,31.0,50.0,11.0,0.0,1.7529196424044282,2.0,True
2019-01-27 15:00:00,31.0,49.0,11.0,0.0,2.203303305163738,3.0,True
2019-01-27 16:00:00,31.0,47.0,11.0,0.0,1.009049958219026,1.5,True
2019-01-27 17:00:00,44.0,48.0,11.0,0.0,2.148995537031623,2.0,True
2019-01-27 18:00:00,52.0,62.0,11.0,0.0,2.4605985967941737,5.0,True
2019-01-27 19:00:00,51.0,59.0,11.0,0.0,2.9603439603593973,4.5,True
2019-01-27 20:00:00,57.0,70.0,11.0,0.0,2.7666849214439777,2.5,True
2019-01-27 21:00:00,57.0,66.0,11.0,0.0,1.949358868961795,2.5,True
2019-01-27 22:00:00,53.0,70.0,11.0,0.0,1.3003496033409965,2.0,True
2019-01-27 23:00:00,50.0,71.0,11.0,0.0,2.227921983292135,2.5,True
2019-01-28 00:00:00,55.0,72.0,11.0,0.0,2.5081684733903127,2.5,True
2019-01-28 01:00:00,52.0,75.0,11.0,0.0,3.7001228480834354,3.5,True
2019-01-28 02:00:00,54.0,77.0,11.0,0.0,3.7172815091383393,4.5,True
2019-01-28 03:00:00,68.0,80.0,11.0,0.0,2.907670107585357,3.5,True
2019-01-28 04:00:00,84.0,88.0,11.0,0.0,3.6556307750696546,4.5,True
2019-01-28 05:00:00,95.0,120.0,11.0,0.0,3.3790800254184297,4.5,True
2019-01-28 06:00:00,103.0,133.0,11.0,0.0,3.9242833740697187,4.0,True
2019-01-28 07:00:00,107.0,140.0,11.0,0.0,4.221158824088689,6.0,True
2019-01-28 08:00:00,82.0,134.0,11.0,0.0,5.569396898963281,7.0,True
2019-01-28 09:00:00,89.0,114.0,9.0,1.0,3.4318767136623296,5.0,True
2019-01-28 14:00:00,95.0,121.0,11.0,0.0,3.048099258703545,3.0,True
2019-01-28 15:00:00,95.0,143.0,11.0,0.0,3.8281255797773244,4.5,True
2019-01-28 16:00:00,113.0,170.0,11.0,0.0,3.663083648810353,4.0,True
2019-01-28 17:00:00,111.0,167.0,11.0,0.0,5.391913136608125,5.0,True
2019-01-28 18:00:00,110.0,168.0,11.0,0.0,4.10985511799492,6.0,True
2019-01-28 19:00:00,109.0,166.0,10.0,0.0,2.806737924669451,3.0,True
2019-01-28 20:00:00,113.0,167.0,11.0,0.0,4.360984042413114,5.5,True
2019-01-28 21:00:00,115.0,167.0,11.0,0.0,3.529099807960301,6.0,True
2019-01-28 22:00:00,115.0,167.0,11.0,0.0,5.785561966890274,9.0,True
2019-01-28 23:00:00,115.0,166.0,11.0,0.0,4.360984042413113,3.5,True
2019-01-29 00:00:00,102.0,164.0,11.0,0.0,3.8233730942953748,5.0,True
2019-01-29 01:00:00,107.0,155.0,11.0,0.0,3.6406792573015054,5.0,True
2019-01-29 02:00:00,92.0,149.0,11.0,0.0,3.258555173413807,4.5,True
2019-01-29 03:00:00,82.0,133.0,11.0,0.0,2.6388702816994187,4.5,True
2019-01-29 04:00:00,78.0,116.0,11.0,0.0,3.5445220218862192,5.5,True
2019-01-29 05:00:00,76.0,105.0,11.0,0.0,3.429815791501982,4.0,True
2019-01-29 06:00:00,76.0,108.0,11.0,0.0,3.9519845417437827,5.0,True
2019-01-29 07:00:00,90.0,113.0,11.0,0.0,4.0271803806362865,2.0,True
2019-01-29 08:00:00,56.0,104.0,11.0,0.0,3.464101615137754,4.5,True
2019-01-29 09:00:00,50.0,80.0,11.0,0.0,3.8847019307675477,3.0,True
2019-01-29 10:00:00,57.0,72.0,11.0,0.0,2.4196167991120925,4.5,True
2019-01-29 11:00:00,61.0,75.0,11.0,0.0,2.2033033051637405,1.0,True
2019-01-29 12:00:00,60.0,83.0,11.0,0.0,3.357488238658072,5.5,True
2019-01-29 13:00:00,60.0,89.0,11.0,0.0,2.101947149236111,4.0,True
2019-01-29 14:00:00,71.0,92.0,11.0,0.0,2.9695423583747393,5.0,True
2019-01-29 15:00:00,69.0,101.0,11.0,0.0,2.284333998823688,3.0,True
2019-01-29 16:00:00,74.0,108.0,11.0,0.0,4.740540820700448,3.5,True
2019-01-29 17:00:00,71.0,102.0,11.0,0.0,2.5226248955475654,2.5,True
2019-01-29 18:00:00,84.0,101.0,11.0,0.0,4.272533844751316,6.0,True
2019-01-29 19:00:00,80.0,107.0,11.0,0.0,4.1494797045149925,4.0,True
2019-01-29 20:00:00,76.0,112.0,11.0,0.0,4.331701324380106,5.0,True
2019-01-29 21:00:00,75.0,116.0,11.0,0.0,2.8730724763822924,3.5,True
2019-01-29 22:00:00,82.0,121.0,11.0,0.0,4.9211971935883465,7.0,True
2019-01-29 23:00:00,79.0,123.0,11.0,0.0,3.474583035808365,4.5,True
2019-01-30 00:00:00,98.0,132.0,11.0,0.0,3.4483197489370223,5.5,True
2019-01-30 01:00:00,83.0,133.0,11.0,0.0,5.088311025370708,4.5,True
2019-01-30 02:00:00,85.0,136.0,11.0,0.0,2.0889318714683833,3.0,True
2019-01-30 03:00:00,84.0,142.0,11.0,0.0,4.076540422733692,7.0,True
2019-01-30 04:00:00,87.0,136.0,11.0,0.0,3.8281255797773177,6.0,True
2019-01-30 05:00:00,89.0,136.0,11.0,0.0,3.763460689795561,5.0,True
2019-01-30 06:00:00,78.0,129.0,11.0,0.0,3.6556307750696666,5.0,True
2019-01-30 07:00:00,71.0,126.0,11.0,0.0,3.72216945537753,4.5,True
2019-01-30 08:00:00,63.0,123.0,11.0,0.0,5.618152397687016,5.0,True
2019-01-30 09:00:00,57.0,103.0,9.0,1.0,2.803767306876786,2.0,True
2019-01-30 10:00:00,61.0,92.0,11.0,0.0,4.249064068067868,6.5,True
2019-01-30 11:00:00,50.0,84.5,10.0,1.0,2.6749870196985173,2.0,True
2019-01-30 12:00:00,52.0,84.0,11.0,0.0,3.1565228279922763,2.5,True
2019-01-30 13:00:00,56.0,84.0,11.0,0.0,2.296241989148196,2.5,True
2019-01-30 14:00:00,50.0,82.0,11.0,0.0,3.443043051509153,4.0,True
2019-01-30 15:00:00,45.0,,,,,,False
2019-01-30 16:00:00,38.0,65.0,9.0,0.0,4.06201920231798,4.0,True
2019-01-30 17:00:00,40.0,68.0,8.0,2.0,1.6903085094570334,0.75,True
2019-01-30 18:00:00,45.0,64.0,11.0,0.0,2.693426341028368,3.0,True
2019-01-30 19:00:00,38.0,70.0,11.0,0.0,3.856517505824039,3.5,True
2019-01-30 20:00:00,25.0,60.0,11.0,0.0,3.341202831861059,0.5,True
2019-01-30 21:00:00,24.0,52.0,11.0,0.0,2.4196167991120934,2.5,True
2019-01-30 22:00:00,18.0,46.0,11.0,0.0,1.5491933384829666,1.5,True
2019-01-30 23:00:00,13.0,40.0,11.0,0.0,1.8635254955935738,3.5,True
2019-01-31 00:00:00,7.0,21.0,11.0,0.0,2.4271195048676715,2.5,True
2019-01-31 01:00:00,7.0,16.0,11.0,0.0,0.0,0.0,True
2019-01-31 02:00:00,7.0,16.0,11.0,0.0,0.0,0.0,True
2019-01-31 03:00:00,7.0,16.0,11.0,0.0,0.0,0.0,True
2019-01-31 04:00:00,7.0,16.0,11.0,0.0,0.0,0.0,True
2019-01-31 05:00:00,7.0,16.0,11.0,0.0,0.0,0.0,True
2019-01-31 06:00:00,14.0,36.0,11.0,0.0,1.4142135623730951,2.0,True
2019-01-31 07:00:00,17.0,40.0,11.0,0.0,1.9164360862620151,1.5,True
2019-01-31 08:00:00,17.0,49.0,11.0,0.0,1.8877596148970777,3.0,True
2019-01-31 09:00:00,20.0,46.0,9.0,1.0,1.224744871391589,1.0,True
2019-01-31 10:00:00,11.0,35.0,11.0,0.0,2.097617696340303,3.0,True
2019-01-31 11:00:00,9.0,32.0,11.0,0.0,2.5441555126853532,3.0,True
2019-01-31 12:00:00,14.0,36.0,11.0,0.0,2.3432688900143526,3.0,True
2019-01-31 13:00:00,13.0,36.0,11.0,0.0,1.3684762594679065,2.0,True
2019-01-31 14:00:00,21.0,48.0,11.0,0.0,1.3751033019046577,0.5,True
2019-01-31 15:00:00,27.0,50.0,11.0,0.0,2.284333998823687,2.5,True
2019-01-31 16:00:00,31.0,50.0,11.0,0.0,1.793929156399945,3.5,True
2019-01-31 17:00:00,41.0,56.0,11.0,0.0,1.3416407864998732,1.5,True
2019-01-31 18:00:00,49.0,62.0,11.0,0.0,2.802596198981484,4.5,True
2019-01-31 19:00:00,33.0,56.0,11.0,0.0,1.549193338482967,2.0,True
2019-01-31 20:00:00,28.0,52.0,11.0,0.0,1.848832555474351,2.5,True
2019-01-31 21:00:00,31.0,50.0,11.0,0.0,1.629277586706898,1.5,True
2019-01-31 22:00:00,35.0,51.0,11.0,0.0,1.572490786213793,2.0,True
2019-01-31 23:00:00,36.0,53.0,11.0,0.0,1.2720777563426766,1.0,True
2019-02-01 00:00:00,28.0,52.0,11.0,0.0,1.6624188291872672,2.5,True
2019-02-01 01:00:00,40.0,57.0,11.0,0.0,1.555050423035156,2.0,True
2019-02-01 02:00:00,34.0,55.0,11.0,0.0,1.5135749373285359,2.0,True
2019-02-01 03:00:00,51.0,68.0,10.0,1.0,3.7252889522529324,2.5,True
2019-02-01 04:00:00,59.0,77.0,11.0,0.0,4.3672333659569045,5.5,True
2019-02-01 05:00:00,51.0,72.0,11.0,0.0,3.327570776516597,2.5,True
2019-02-01 06:00:00,63.0,74.0,11.0,0.0,4.939635614091389,7.0,True
2019-02-01 07:00:00,59.0,79.0,11.0,0.0,5.045249791095132,8.5,True
2019-02-01 08:00:00,51.0,71.0,11.0,0.0,3.516196291966131,5.0,True
2019-02-01 09:00:00,57.0,76.0,10.0,0.0,3.326659986633241,5.75,True
2019-02-01 10:00:00,53.0,65.0,11.0,0.0,4.433344725435353,8.0,True
2019-02-01 11:00:00,58.0,64.0,11.0,0.0,3.0777796010642606,5.5,True
2019-02-01 13:00:00,51.0,59.0,11.0,0.0,4.058660773300384,7.0,True
2019-02-01 14:00:00,40.0,54.0,11.0,0.0,4.056420275876928,4.5,True
2019-02-01 15:00:00,37.0,50.0,11.0,0.0,1.5075567228888158,2.0,True
2019-02-01 16:00:00,46.0,48.0,11.0,0.0,1.7580981459830647,1.5,True
2019-02-01 17:00:00,55.0,56.0,11.0,0.0,2.9263691434329266,5.0,True
2019-02-01 18:00:00,68.0,64.0,11.0,0.0,3.663083648810359,5.5,True
2019-02-01 19:00:00,69.0,81.0,11.0,0.0,3.4138754304375913,6.0,True
2019-02-01 20:00:00,70.0,95.0,11.0,0.0,4.227614844416089,6.5,True
2019-02-01 21:00:00,90.0,94.0,11.0,0.0,4.027180380636286,4.5,True
2019-02-01 22:00:00,89.0,95.0,11.0,0.0,2.110579412044346,2.0,True
2019-02-01 23:00:00,79.0,96.0,11.0,0.0,3.4745830358083665,6.0,True
2019-02-02 00:00:00,82.0,97.0,11.0,0.0,3.4456824103110955,4.5,True
2019-02-02 01:00:00,86.0,100.0,11.0,0.0,4.7711252722640145,5.0,True
2019-02-02 02:00:00,83.0,109.0,11.0,0.0,3.763460689795547,4.5,True
2019-02-02 03:00:00,84.0,110.0,11.0,0.0,2.7303013486693106,2.5,True
2019-02-02 04:00:00,82.0,100.0,11.0,0.0,2.427119504867671,2.0,True
2019-02-02 05:00:00,83.0,102.0,11.0,0.0,3.1965890912317487,5.0,True
2019-02-02 06:00:00,86.0,100.0,11.0,0.0,3.670521389765666,3.0,True
2019-02-02 07:00:00,84.0,108.0,11.0,0.0,3.238967287718279,5.0,True
2019-02-02 08:00:00,93.0,108.0,11.0,0.0,3.5342480234003224,2.5,True
2019-02-02 09:00:00,88.0,108.0,9.0,1.0,4.549114687985392,2.0,True
2019-02-02 10:00:00,87.0,107.0,11.0,0.0,4.522670168666455,6.5,True
2019-02-02 11:00:00,78.0,102.0,11.0,0.0,4.060900034587047,3.5,True
2019-02-02 12:00:00,75.0,96.0,11.0,0.0,3.0807319083148257,4.5,True
2019-02-02 13:00:00,78.0,96.0,11.0,0.0,3.7270509911871486,4.0,True
2019-02-02 14:00:00,85.0,99.0,7.0,0.0,3.735288603626357,2.0,True
2019-02-02 15:00:00,86.0,107.0,11.0,0.0,4.780642786754252,5.5,True
2019-02-02 16:00:00,90.0,109.0,11.0,0.0,4.742458127480841,4.0,True
2019-02-02 17:00:00,77.0,103.0,11.0,0.0,3.2973818815428824,2.5,True
2019-02-02 18:00:00,81.0,96.0,11.0,0.0,2.4007574562284213,2.5,True
2019-02-02 19:00:00,85.0,100.0,11.0,0.0,4.031692628976749,4.5,True
2019-02-02 20:00:00,82.0,104.0,11.0,0.0,4.045199174779453,1.5,True
2019-02-02 21:00:00,87.0,111.0,11.0,0.0,5.405384520844177,5.0,True
2019-02-02 22:00:00,76.0,97.0,11.0,0.0,1.9540168418367878,2.0,True
2019-02-02 23:00:00,80.0,94.0,11.0,0.0,3.2669140289770815,3.0,True
2019-02-03 00:00:00,80.0,97.0,11.0,0.0,3.1708903252155305,3.5,True
2019-02-03 01:00:00,73.0,93.0,11.0,0.0,2.7369525189358126,3.0,True
2019-02-03 02:00:00,66.0,92.0,11.0,0.0,3.2891004572955547,3.5,True
2019-02-03 03:00:00,49.0,74.0,11.0,0.0,5.749308258786047,7.0,True
2019-02-03 04:00:00,63.0,74.0,11.0,0.0,3.266914028977081,4.0,True
2019-02-03 05:00:00,59.0,82.0,11.0,0.0,2.3276988246295587,1.5,True
2019-02-03 06:00:00,66.0,83.0,11.0,0.0,3.534248023400326,6.0,True
2019-02-03 07:00:00,80.0,92.0,11.0,0.0,3.077779601064259,2.5,True
2019-02-03 08:00:00,96.0,106.0,11.0,0.0,4.083225106790866,5.5,True
2019-02-03 09:00:00,90.0,115.0,11.0,0.0,3.4191971412758706,3.5,True
2019-02-03 10:00:00,90.0,110.0,11.0,0.0,4.400413203738527,7.0,True
2019-02-03 11:00:00,98.0,100.0,11.0,0.0,1.3618169680781091,1.0,True
2019-02-03 12:00:00,97.0,100.0,11.0,0.0,3.4588489940493727,6.5,True
2019-02-03 13:00:00,91.0,105.0,11.0,0.0,3.280798129058898,5.0,True
2019-02-03 14:00:00,100.0,108.0,11.0,0.0,5.315500489563089,7.5,True
2019-02-03 15:00:00,106.0,113.0,11.0,0.0,3.7099375147886717,5.5,True
2019-02-03 16:00:00,115.0,116.0,11.0,0.0,3.753785967647743,3.5,True
2019-02-03 17:00:00,117.0,121.0,11.0,0.0,4.939635614091384,8.0,True
2019-02-03 18:00:00,129.0,127.0,11.0,0.0,2.696799449852968,3.5,True
2019-02-03 19:00:00,140.0,132.0,11.0,0.0,14.888067216887,22.5,True
2019-02-03 20:00:00,130.0,140.0,11.0,0.0,3.448319748937019,4.5,True
2019-02-03 21:00:00,137.0,151.0,11.0,0.0,5.430553295098861,6.0,True
2019-02-03 22:00:00,143.0,158.0,11.0,0.0,3.7513633885198683,5.5,True
2019-02-03 23:00:00,138.0,168.0,11.0,0.0,3.3248376583745345,4.5,True
2019-02-04 00:00:00,136.0,172.0,11.0,0.0,4.083225106790857,5.0,True
2019-02-04 01:00:00,136.0,176.0,11.0,0.0,4.763497569109179,5.5,True
2019-02-04 02:00:00,137.0,185.0,11.0,0.0,5.127466147222144,3.5,True
2019-02-04 03:00:00,129.0,196.0,10.0,1.0,4.926120853842978,6.0,True
2019-02-04 04:00:00,142.0,187.0,11.0,0.0,3.910359202286802,5.0,True
2019-02-04 05:00:00,127.0,184.0,11.0,0.0,4.854239009735341,6.5,True
2019-02-04 06:00:00,132.0,177.0,11.0,0.0,3.8823610435825326,4.0,True
2019-02-04 07:00:00,132.0,174.0,11.0,0.0,2.6215886925159078,4.5,True
2019-02-04 08:00:00,143.0,187.0,11.0,0.0,4.238353024894971,2.5,True
2019-02-04 09:00:00,128.0,164.0,11.0,0.0,8.400216447427809,7.0,True
2019-02-04 10:00:00,125.0,123.0,11.0,0.0,6.054299749314153,3.0,True
2019-02-04 11:00:00,94.0,85.0,11.0,0.0,3.311138227805714,4.5,True
2019-02-04 12:00:00,106.0,110.0,11.0,0.0,4.496463256625347,4.0,True
2019-02-04 13:00:00,70.0,103.0,11.0,0.0,2.42711950486767,2.0,True
2019-02-04 14:00:00,58.0,56.0,11.0,0.0,2.33549683248457,2.0,True
2019-02-04 15:00:00,62.0,48.0,11.0,0.0,1.8877596148970788,1.5,True
2019-02-04 16:00:00,102.0,68.0,11.0,0.0,3.4165373220158544,3.5,True
2019-02-04 17:00:00,112.0,117.0,11.0,0.0,9.086453453555814,14.0,True
2019-02-04 18:00:00,110.0,105.0,11.0,0.0,4.846742111038,5.5,True
2019-02-04 19:00:00,116.0,140.0,11.0,0.0,32.08539741491022,36.0,True
2019-02-04 20:00:00,107.0,125.0,11.0,0.0,17.73184090325034,3.5,True
2019-02-04 21:00:00,101.0,104.0,11.0,0.0,3.3574882386580702,6.5,True
2019-02-04 22:00:00,109.0,119.0,11.0,0.0,5.653639214137772,8.5,True
2019-02-04 23:00:00,116.0,121.0,11.0,0.0,3.682884245212759,5.5,True
2019-02-05 00:00:00,112.0,122.0,11.0,0.0,2.7136021011998728,3.0,True
2019-02-05 01:00:00,97.0,111.0,11.0,0.0,5.027198750072178,8.0,True
2019-02-05 02:00:00,83.0,92.0,11.0,0.0,5.3342802189747625,7.0,True
2019-02-05 03:00:00,77.0,84.0,11.0,0.0,2.2962419891482,1.5,True
2019-02-05 04:00:00,83.0,84.0,11.0,0.0,1.9116865471476874,2.5,True
2019-02-05 05:00:00,78.0,91.0,11.0,0.0,3.5598774238346023,4.0,True
2019-02-05 06:00:00,77.0,90.0,11.0,0.0,3.1333978072025612,4.5,True
2019-02-05 07:00:00,80.0,93.0,11.0,0.0,3.751363388519869,3.0,True
2019-02-05 08:00:00,78.0,98.0,11.0,0.0,3.687817782917155,5.5,True
2019-02-05 09:00:00,77.0,75.0,9.0,1.0,3.7749172176353762,4.0,True
2019-02-05 10:00:00,75.0,80.0,11.0,0.0,2.8380531098880897,3.5,True
2019-02-05 11:00:00,94.0,88.0,11.0,0.0,2.3354968324845675,3.0,True
2019-02-05 12:00:00,106.0,108.0,11.0,0.0,2.136266922375656,2.5,True
2019-02-05 13:00:00,101.0,111.0,11.0,0.0,4.0316926289767485,6.0,True
2019-02-05 14:00:00,101.0,101.0,11.0,0.0,3.4005347173108524,4.0,True
2019-02-05 15:00:00,101.0,111.0,11.0,0.0,3.9496835316263006,4.0,True
2019-02-05 16:00:00,100.0,108.0,11.0,0.0,1.8040358795061298,1.0,True
2019-02-05 17:00:00,108.0,110.0,11.0,0.0,2.088931871468376,3.0,True
2019-02-05 18:00:00,103.0,115.0,11.0,0.0,3.901048810022993,3.5,True
2019-02-05 19:00:00,108.0,111.0,11.0,0.0,4.457883721310738,4.5,True
2019-02-05 20:00:00,110.0,126.0,11.0,0.0,4.50050502216645,6.5,True
2019-02-05 21:00:00,122.0,140.0,11.0,0.0,2.54057974772402,3.0,True
2019-02-05 22:00:00,129.0,148.0,11.0,0.0,6.54772687829352,7.0,True
2019-02-05 23:00:00,126.0,150.0,11.0,0.0,5.231026320296656,5.5,True
2019-02-06 00:00:00,135.0,164.0,11.0,0.0,5.373334837205602,6.0,True
2019-02-06 01:00:00,150.0,171.0,11.0,0.0,3.9519845417437796,6.5,True
2019-02-06 02:00:00,152.0,187.0,11.0,0.0,4.383854675759886,5.0,True
2019-02-06 03:00:00,131.0,168.0,11.0,0.0,3.2249030993194188,5.0,True
2019-02-06 04:00:00,115.0,159.0,11.0,0.0,4.2661458015403095,2.0,True
2019-02-06 05:00:00,107.0,148.0,11.0,0.0,5.463931318615332,6.0,True
2019-02-06 06:00:00,106.0,141.0,11.0,0.0,4.358898943540673,5.5,True
2019-02-06 07:00:00,100.0,128.0,11.0,0.0,5.086524085534964,5.0,True
2019-02-06 08:00:00,94.0,127.0,11.0,0.0,4.190899230909323,2.0,True
2019-02-06 09:00:00,86.0,116.0,11.0,0.0,2.809076198843508,2.5,True
2019-02-06 10:00:00,72.0,103.0,11.0,0.0,2.296241989148198,3.5,True
2019-02-06 11:00:00,62.0,80.0,11.0,0.0,2.1574395598823766,3.0,True
2019-02-06 12:00:00,54.0,74.0,11.0,0.0,2.3159525823376357,4.0,True
2019-02-06 13:00:00,37.0,45.0,11.0,0.0,1.9021518914592008,3.0,True
2019-02-06 14:00:00,33.0,48.0,11.0,0.0,1.5015143870590972,2.0,True
2019-02-06 15:00:00,39.0,42.0,11.0,0.0,1.0357254813546262,1.0,True
